Entity,Year,Solar Generation - TWh,Wind Generation -TWh,Hydro Generation - TWh,Biofuels Production - PJ - Total
Ecuador,1980,0.0,0.0,0.872,0.0
Ecuador,1981,0.0,0.0,0.779,0.0
Ecuador,1982,0.0,0.0,0.895,0.0
Ecuador,1983,0.0,0.0,1.721,0.0
Ecuador,1984,0.0,0.0,3.233,0.0
Ecuador,1985,0.0,0.0,3.279,0.0
Ecuador,1986,0.0,0.0,4.012,0.0
Ecuador,1987,0.0,0.0,4.57,0.0
Ecuador,1988,0.0,0.0,4.8260000000000005,0.0
Ecuador,1989,0.0,0.0,4.954,0.0
Ecuador,1990,0.0,0.0,4.9866877,0.0
Ecuador,1991,0.0,0.0,5.075921,0.0
Ecuador,1992,0.0,0.0,4.9735809,0.0
Ecuador,1993,0.0,0.0,5.8101371,0.0
Ecuador,1994,0.0,0.0,6.5652775,0.0
Ecuador,1995,0.0,0.0,5.1605513,0.0
Ecuador,1996,0.0,0.0,6.3434151,0.0
Ecuador,1997,0.0,0.0,6.534177099999999,0.0
Ecuador,1998,0.0,0.0,6.5060954,0.0
Ecuador,1999,0.0,0.0,7.176725936939999,0.0
Ecuador,2000,0.0,0.0,7.611231425514998,0.0
Ecuador,2001,0.0,0.0,7.070652628788,0.0
Ecuador,2002,0.0,0.0,7.524256030124,0.0
Ecuador,2003,0.0,0.0,7.180416910383,0.0
Ecuador,2004,0.0,0.0,7.411699139289,0.0
Ecuador,2005,1.238993e-05,0.0,6.8826393728760005,0.0
Ecuador,2006,1.4875e-05,0.0,7.129493192310998,0.0
Ecuador,2007,1.8162e-05,0.000962135,9.037655280444,0.0
Ecuador,2008,2.6687e-05,0.002682461,11.293333006078,0.0
Ecuador,2009,7.8786e-06,0.003204416666,9.225407228995,0.0
Ecuador,2010,0.0,0.00343485,8.636400921231001,0.0
Ecuador,2011,5.812e-05,0.00334467,11.133088253311,0.0
Ecuador,2012,0.00032566,0.002398368,12.237723413637,0.0
Ecuador,2013,0.0036636066799999993,0.056702974648,11.038824572776,0.0
Ecuador,2014,0.016482695590000002,0.079742466538,11.457895633368,0.0
Ecuador,2015,0.036057927187,0.098806316921,13.096270011695001,0.0
Ecuador,2016,0.038754817694,0.083958750247,15.833842014888,0.0
Ecuador,2017,0.03748,0.0734,20.08861,0.0
Ecuador,2018,0.038079324065,0.080257771291,20.6780018676551,0.0
Ecuador,2019,0.166452279583,0.0855269372500001,24.664263544249,0.0
Egypt,1965,0.0,0.0,1.7324048,0.0
Egypt,1966,0.0,0.0,1.8252122,0.0
Egypt,1967,0.0,0.0,1.966633,0.0
Egypt,1968,0.0,0.0,3.0007726000000003,0.0
Egypt,1969,0.0,0.0,3.9907182,0.0
Egypt,1970,0.0,0.0,4.6889834000000015,0.0
Egypt,1971,0.0,0.0,5.0469548,0.0
Egypt,1972,0.0,0.0,5.1618592,0.0
Egypt,1973,0.0,0.0,5.153020400000001,0.0
Egypt,1974,0.0,0.0,6.1164496,0.0
Egypt,1975,0.0,0.0,6.7926178,0.0
Egypt,1976,0.0,0.0,8.0035334,0.0
Egypt,1977,0.0,0.0,9.037673,0.0
Egypt,1978,0.0,0.0,9.9303918,0.0
Egypt,1979,0.0,0.0,9.6077756,0.0
Egypt,1980,0.0,0.0,9.8022292,0.0
Egypt,1981,0.0,0.0,10.2132334,0.0
Egypt,1982,0.0,0.0,10.4916556,0.0
Egypt,1983,0.0,0.0,9.8154874,0.0
Egypt,1984,0.0,0.0,9.6298726,0.0
Egypt,1985,0.0,0.0,9.148,0.0
Egypt,1986,0.0,0.0,8.972000000000003,0.0
Egypt,1987,0.0,0.0,8.9695,0.0
Egypt,1988,0.0,0.0,8.829,0.0
Egypt,1989,0.0,0.0,9.487,0.0
Egypt,1990,0.0,0.0,9.953,0.0
Egypt,1991,0.0,0.0,9.916,0.0
Egypt,1992,0.0,0.0,9.8,0.0
Egypt,1993,0.0,0.0,10.0925,0.0
Egypt,1994,0.0,0.0,10.728,0.0
Egypt,1995,0.0,0.0,11.192,0.0
Egypt,1996,0.0,0.0,11.484000000000002,0.0
Egypt,1997,0.0,0.0,11.771,0.0
Egypt,1998,0.0,0.0,12.1045,0.0
Egypt,1999,0.0,0.012,13.4405,0.0
Egypt,2000,0.0002,0.0805,14.178,0.0
Egypt,2001,0.0009,0.179,14.4135,0.0
Egypt,2002,0.001,0.2125,13.9945,0.0
Egypt,2003,0.001,0.28600000000000003,12.939,0.0
Egypt,2004,0.001,0.5040505050505051,12.8315,0.0
Egypt,2005,0.001,0.5101111111111111,12.644,0.0
Egypt,2006,0.001,0.605060606060606,12.7845,0.0
Egypt,2007,0.0012,0.662436363636364,14.2175,0.0
Egypt,2008,0.0015,0.929813131313131,15.095999999999998,0.0
Egypt,2009,0.0022,1.03719393939394,13.7725,0.0
Egypt,2010,0.0252,1.4091434343434297,12.9545,0.0
Egypt,2011,0.0936,1.64579393939394,12.99,0.0
Egypt,2012,0.0581,1.78230404040404,13.0275,0.0
Egypt,2013,0.0591,1.5429202020202,13.2365,0.0
Egypt,2014,0.0415,1.12617676767677,13.587,0.0
Egypt,2015,0.0654,1.87114545454545,13.6835,0.0
Egypt,2016,0.104577,2.5258030303030297,13.5025,0.0
Egypt,2017,0.60195,2.11017121212121,13.121125,0.0
Egypt,2018,1.51048768478152,2.02991635562252,13.365125,0.0
Egypt,2019,3.67701320433346,2.79167366435341,13.39085,0.0
Estonia,1985,0.0,0.0,0.0,0.0
Estonia,1986,0.0,0.0,0.0,0.0
Estonia,1987,0.0,0.0,0.0,0.0
Estonia,1988,0.0,0.0,0.0,0.0
Estonia,1989,0.0,0.0,0.0,0.0
Estonia,1990,0.0,0.0,0.0,0.0
Estonia,1991,0.0,0.0,0.0,0.0
Estonia,1992,0.0,0.0,0.0,0.0
Estonia,1993,0.0,0.0,0.0,0.0
Estonia,1994,0.0,0.0,0.0,0.0
Estonia,1995,0.0,0.0,0.0,0.0
Estonia,1996,0.0,0.0,0.0,0.0
Estonia,1997,0.0,0.0,0.0,0.0
Estonia,1998,0.0,0.0,0.0,0.0
Estonia,1999,0.0,0.0,0.004,0.0
Estonia,2000,0.0,0.0,0.005,0.0
Estonia,2001,0.0,0.0,0.006999999999999999,0.0
Estonia,2002,0.0,0.0014,0.006,0.0
Estonia,2003,0.0,0.0061,0.013,0.0
Estonia,2004,0.0,0.0076,0.022,0.0
Estonia,2005,0.0,0.0539,0.022,0.0
Estonia,2006,0.0,0.0763,0.014,0.0
Estonia,2007,0.0,0.091,0.022,0.0
Estonia,2008,0.0,0.133,0.028,0.0
Estonia,2009,0.0001,0.195,0.032,0.0
Estonia,2010,0.0001,0.277,0.027000000000000003,0.0
Estonia,2011,0.0002,0.368,0.03,0.0
Estonia,2012,0.0003,0.434,0.042,0.0
Estonia,2013,0.0014,0.529,0.026,0.0
Estonia,2014,0.0031,0.604,0.0267,0.0
Estonia,2015,0.0059,0.7151,0.027000000000000003,0.0
Estonia,2016,0.0101,0.594,0.035,0.0
Estonia,2017,0.0126795147391443,0.723,0.026,0.0
Estonia,2018,0.02148358665061,0.636,0.015,0.0
Estonia,2019,0.0720609353829027,0.67755318160706,0.015980027868091,0.0
Europe,1965,0.0,0.0,302.195352803535,0.0
Europe,1966,0.0,0.0,324.56988939680804,0.0
Europe,1967,0.0,0.0,324.462743711293,0.0
Europe,1968,0.0,0.0,336.236677936889,0.0
Europe,1969,0.0,0.0,330.975908659455,0.0
Europe,1970,0.0,0.0,346.0780688042421,0.0
Europe,1971,0.0,0.0,349.563154078808,0.0
Europe,1972,0.0,0.0,363.832964995798,0.0
Europe,1973,0.0,0.0,369.312714613798,0.0
Europe,1974,0.0,0.0,399.29128475503,0.0
Europe,1975,0.0,0.0,407.51076617909104,0.0
Europe,1976,0.0,0.0,376.83469986981794,0.0
Europe,1977,0.0,0.0,456.271639087818,0.0
Europe,1978,0.0,0.003,455.52870822299,0.0
Europe,1979,0.0,0.006,479.149882412707,0.0
Europe,1980,0.0,0.0105,464.766647077172,0.0
Europe,1981,0.0,0.0105,470.435387968545,0.0
Europe,1982,0.0,0.0185,466.309648956889,0.0
Europe,1983,0.0,0.0301,480.125849102808,0.0
Europe,1984,0.0010101010101010099,0.0382,485.193534523475,0.0
Europe,1985,0.0010101010101010099,0.0574,502.99454067141403,0.0
Europe,1986,0.0010101010101010099,0.1336,486.093183502182,0.0
Europe,1987,0.0,0.1908,529.505659403657,0.0
Europe,1988,0.0010101010101010099,0.3297,567.469001361697,0.0
Europe,1989,0.00909090909090909,0.5154,493.805930669232,0.0
Europe,1990,0.0125,0.7794604148888891,502.457150374747,0.2637684
Europe,1991,0.0155,0.980027987838384,513.091774499394,0.2888892
Europe,1992,0.027088,1.53504807975758,529.6566497349501,0.7286991999999999
Europe,1993,0.032382999999999995,2.28482609212121,550.466764678182,1.810032644
Europe,1994,0.0376885,2.97923570282828,557.1966285290911,5.042762552
Europe,1995,0.04684,3.86302920121212,564.88990936202,8.908506064
Europe,1996,0.0538114111111111,4.82858524525253,548.086294097576,12.924781575999999
Europe,1997,0.0639262444444444,7.2954929555555585,567.678971968485,16.5265646286074
Europe,1998,0.0870885,11.176479135151501,593.904161671927,15.7418157146984
Europe,1999,0.0911980555555556,14.2443217667677,598.180852939661,18.018416648448
Europe,2000,0.13447325,22.454714202828303,617.663519964201,29.2704373113378
Europe,2001,0.1702025,26.9342866553535,612.040961567183,36.1383948143368
Europe,2002,0.27675500555555604,36.4259493147475,563.942443396988,48.4267542761696
Europe,2003,0.468697744444444,44.5311522856566,529.5685025494539,61.2241886106013
Europe,2004,0.751097872888889,59.296786859596004,570.153394131966,91.65758788778228
Europe,2005,1.4863832461111102,71.0967493651913,571.725190888241,125.463479933451
Europe,2006,2.5240878138888903,83.16413987836481,561.9088763568151,184.77236278201
Europe,2007,3.81570481944444,105.71319376702101,563.963604554287,252.27688284846198
Europe,2008,7.5010711322222186,121.35390149753599,593.033139126176,326.3084088424349
Europe,2009,14.192835061672804,135.38322861318701,589.744874451402,401.272372165694
Europe,2010,23.263436016767802,153.443496864176,649.800166790931,457.327620183622
Europe,2011,46.7135493122146,186.657403230905,569.648631978939,449.754572755352
Europe,2012,71.8699381638955,214.837420064032,625.806106585447,487.503596411844
Europe,2013,86.9351168023531,248.093911753321,661.636666516838,529.0444044832401
Europe,2014,98.83569400625109,264.813830959906,644.059662023717,585.271575337983
Europe,2015,109.883453957752,318.806956873139,635.8995302683,591.254610255011
Europe,2016,113.95246301073999,322.924441620165,651.4348398684809,576.662144979531
Europe,2017,124.47469440741,383.934491784488,584.778231837807,645.948537799999
Europe,2018,138.556569960504,402.775106904172,645.255444774225,679.7851645014409
Europe,2019,154.66345866269,461.587610396338,632.538301671477,661.804602563063
Europe (other),1965,0.0,0.0,9.40833685,0.0
Europe (other),1966,0.0,0.0,10.355472116,0.0
Europe (other),1967,0.0,0.0,11.187607382000001,0.0
Europe (other),1968,0.0,0.0,12.351742648,0.0
Europe (other),1969,0.0,0.0,15.340877914000002,0.0
Europe (other),1970,0.0,0.0,15.39301318,0.0
Europe (other),1971,0.0,0.0,16.523876598,0.0
Europe (other),1972,0.0,0.0,19.065740016,0.0
Europe (other),1973,0.0,0.0,17.704603434000003,0.0
Europe (other),1974,0.0,0.0,22.141466851999997,0.0
Europe (other),1975,0.0,0.0,21.09233027,0.0
Europe (other),1976,0.0,0.0,22.629193688,0.0
Europe (other),1977,0.0,0.0,26.728057105999998,0.0
Europe (other),1978,0.0,0.0,27.771920524000002,0.0
Europe (other),1979,0.0,0.0,29.432783941999997,0.0
Europe (other),1980,0.0,0.0,31.64264736,0.0
Europe (other),1981,0.0,0.0,28.533702914000006,0.0
Europe (other),1982,0.0,0.0,26.841758468000002,0.0
Europe (other),1983,0.0,0.0,25.226814022,0.0
Europe (other),1984,0.0,0.0,28.830869575999998,0.0
Europe (other),1985,0.0,0.0,33.01269853,0.0
Europe (other),1986,0.0,0.0,37.545652884,0.0
Europe (other),1987,0.0,0.0,38.675288438,0.0
Europe (other),1988,0.0,0.0,38.687674791999996,0.0
Europe (other),1989,0.0,0.0,35.642399546,0.0
Europe (other),1990,0.0,0.0,23.2851958292929,0.0
Europe (other),1991,0.0,0.0,28.5061330852525,0.0
Europe (other),1992,0.0,0.0,24.7017143612121,0.1258
Europe (other),1993,0.0,0.000427272727272727,22.613781385252494,0.2072
Europe (other),1994,0.0,0.000611111111111111,25.488779993737396,0.3404
Europe (other),1995,0.0,0.0005757575757575759,25.6016639983838,0.4366
Europe (other),1996,0.0,0.000585858585858586,31.927510107676802,0.7252
Europe (other),1997,0.0,0.000555555555555556,28.9564540189899,1.08212931660736
Europe (other),1998,0.0,0.0005515151515151518,29.221755585454503,0.635673842698353
Europe (other),1999,0.0,0.000567676767676768,31.415347896363606,1.18475922844803
Europe (other),2000,0.0,0.000528282828282828,28.0548678494949,2.5464734753152003
Europe (other),2001,0.000136,0.000509090909090909,27.221406011919196,5.126561387275951
Europe (other),2002,0.000272,0.000558585858585859,27.1861348729293,5.5308387446173715
Europe (other),2003,0.000372,0.00302323232323232,27.048603352881603,6.03772422719691
Europe (other),2004,0.000472,0.00758484848484849,31.3273998979321,6.65492308228814
Europe (other),2005,0.000572,0.0114464646464646,32.031522023743,10.2268223011011
Europe (other),2006,0.000572,0.0161393939393939,29.921542354545497,14.8221916082649
Europe (other),2007,0.000972,0.0169282828282828,25.5395728180865,19.189963568455997
Europe (other),2008,0.001172,0.014110101010101003,27.5240695960073,37.2317752477005
Europe (other),2009,0.00311810101010101,0.0161666666666667,31.9267318889843,44.1944997705429
Europe (other),2010,0.00592325,0.0157313131313131,40.5520338989899,44.4868254032765
Europe (other),2011,0.015168,0.0156828282828283,26.9130521616162,48.819559265843
Europe (other),2012,0.0325512465753425,0.0119060606060606,27.5931062986869,58.174474094790796
Europe (other),2013,0.052843,0.0238757575757576,36.0299567831313,61.9429355192401
Europe (other),2014,0.10399425,0.0370264646464646,32.5695563791442,62.7244603675092
Europe (other),2015,0.2376205,0.0585746262626263,32.3055061894052,70.6300890002663
Europe (other),2016,0.315163980822,0.0896171512384115,35.707148332020104,74.6673703842641
Europe (other),2017,0.3787205,0.29373458188441803,28.773663069549894,78.69855782955591
Europe (other),2018,0.258141576247591,0.6273333758787879,38.778891297242,86.9990530043605
Europe (other),2019,0.29400110173238697,1.4976929055848205,34.0660501197296,89.18072920741552
Finland,1965,0.0,0.0,9.353535353535358,0.0
Finland,1966,0.0,0.0,10.3808080808081,0.0
Finland,1967,0.0,0.0,11.6292929292929,0.0
Finland,1968,0.0,0.0,10.4888888888889,0.0
Finland,1969,0.0,0.0,8.74545454545455,0.0
Finland,1970,0.0,0.0,9.52424242424243,0.0
Finland,1971,0.0,0.0,10.680808080808099,0.0
Finland,1972,0.0,0.0,10.379797979798,0.0
Finland,1973,0.0,0.0,10.579797979798,0.0
Finland,1974,0.0,0.0,12.7030303030303,0.0
Finland,1975,0.0,0.0,12.2090909090909,0.0
Finland,1976,0.0,0.0,9.48181818181818,0.0
Finland,1977,0.0,0.0,12.1818181818182,0.0
Finland,1978,0.0,0.0,9.7989898989899,0.0
Finland,1979,0.0,0.0,10.8707070707071,0.0
Finland,1980,0.0,0.0,10.217171717171698,0.0
Finland,1981,0.0,0.0,13.6545454545455,0.0
Finland,1982,0.0,0.0,13.088888888888901,0.0
Finland,1983,0.0,0.0,13.5808080808081,0.0
Finland,1984,0.0,0.0,13.2474747474748,0.0
Finland,1985,0.0,0.0,12.3343434343434,0.0
Finland,1986,0.0,0.0,12.389898989899,0.0
Finland,1987,0.0,0.0,13.7959595959596,0.0
Finland,1988,0.0,0.0,13.3626262626263,0.0
Finland,1989,0.0,0.0,13.030303030303,0.0
Finland,1990,0.0005,0.0,10.8606060606061,0.0
Finland,1991,0.0005,0.0006,13.197979797979801,0.0
Finland,1992,0.0006,0.0024,15.108080808080802,0.0
Finland,1993,0.0007,0.0044,13.4737373737374,0.0
Finland,1994,0.0008,0.0072,11.779797979798,0.0
Finland,1995,0.0008,0.0108,12.9170707070707,0.0
Finland,1996,0.001,0.011,11.821919191919198,0.0
Finland,1997,0.0012,0.0166,11.914040404040401,0.0
Finland,1998,0.0013,0.023,14.9258585858586,0.0
Finland,1999,0.0014,0.049,12.6734343434343,0.0
Finland,2000,0.0016,0.0766,14.5987878787879,0.0
Finland,2001,0.0017,0.0696,13.149595959596,0.0
Finland,2002,0.0019,0.063,10.730404040404,0.0
Finland,2003,0.0021,0.0919,9.55050505050505,0.0
Finland,2004,0.0024,0.1203,15.0150505050505,0.0
Finland,2005,0.0026,0.1683,13.5636363636364,0.0
Finland,2006,0.0034,0.1527,11.4272727272727,0.0
Finland,2007,0.0038,0.1884,14.131919191919199,1.539988776
Finland,2008,0.0039,0.2605,17.080303030303,3.526164828
Finland,2009,0.0043,0.2766,12.7,9.678248748
Finland,2010,0.0047,0.2943,12.8717171717172,12.585562668
Finland,2011,0.0053,0.4814,12.402323232323198,8.684804844
Finland,2012,0.0057,0.4943,16.8352525252525,11.027528784000001
Finland,2013,0.0065,0.7737,12.800404040404,13.821799104
Finland,2014,0.008,1.1072,13.3739393939394,15.366058416
Finland,2015,0.0113,2.3274,16.7517171717172,18.093800484000003
Finland,2016,0.0221,3.068,15.792121212121199,4.578307668
Finland,2017,0.0485,4.7952,14.7577777777778,12.971501892000001
Finland,2018,0.0902,5.8387,13.1374,11.774621375999999
Finland,2019,0.1781,5.9854,12.2863,12.3457783830448
France,1965,0.0,0.0,46.88109220000001,0.0
France,1966,0.0,0.0,52.2084692,0.0
France,1967,0.0,0.0,45.3776574,0.0
France,1968,0.0,0.0,50.4226122,0.0
France,1969,0.0,0.0,52.94208960000001,0.0
France,1970,0.0,0.0,56.6814826,0.0
France,1971,0.0,0.0,48.85672520000001,0.0
France,1972,0.0,0.0,48.831467,0.0
France,1973,0.0,0.0,47.6962618,0.0
France,1974,0.0,0.0,56.2302844,0.0
France,1975,0.0,0.0,60.107937,0.0
France,1976,0.0,0.0,48.5646282,0.0
France,1977,0.0,0.0,76.32297659999998,0.0
France,1978,0.0,0.0,68.35983259999999,0.0
France,1979,0.0,0.0,66.41913960000001,0.0
France,1980,0.0,0.0,69.52674959999999,0.0
France,1981,0.0,0.0,72.1951656,0.0
France,1982,0.0,0.0,70.5748578,0.0
France,1983,0.0,0.0,69.44301479999999,0.0
France,1984,0.0,0.0,65.6901096,0.0
France,1985,0.0,0.0,62.4533336,0.0
France,1986,0.0,0.0,63.01084520000001,0.0
France,1987,0.0,0.0,71.0875564,0.0
France,1988,0.0,0.0,77.11729040000002,0.0
France,1989,0.0,0.0,46.842294,0.0
France,1990,0.0,0.000271526,53.86600000000001,0.0
France,1991,0.0,0.000489604,57.602,0.0
France,1992,0.0014880000000000002,0.000489604,68.956,0.094496076
France,1993,0.0016829999999999998,0.00240218,64.895,1.05256152
France,1994,0.0018785,0.004704,78.794,3.417936048
France,1995,0.00204,0.0047142,73.119,6.7009734
France,1996,0.0026503,0.0074302,66.044,9.642786552
France,1997,0.003406800000000001,0.011128399999999998,63.764,11.543761224
France,1998,0.0040885,0.0194972,62.093,10.791602604000001
France,1999,0.0045475,0.03694443,72.514,11.344511412000001
France,2000,0.00522325,0.048,66.363,13.593116088
France,2001,0.006160499999999999,0.131,74.268,13.56083586
France,2002,0.00710345,0.265,60.397,14.525181504
France,2003,0.0077673,0.388,58.94300000000001,15.948316692
France,2004,0.008447984,0.595,59.555,16.7178924
France,2005,0.01050076,0.962,51.48,27.00611604
France,2006,0.01190605,2.182,56.303,28.318007952
France,2007,0.018000000000000002,4.07,57.604,47.20981251600001
France,2008,0.042,5.694,63.654,87.04415815200001
France,2009,0.174,7.912000000000001,56.994,97.400584764
France,2010,0.62,9.945,62.714,94.94954830799999
France,2011,2.0780000000000003,12.052,44.791,94.45219833600001
France,2012,4.016,14.913,58.666,109.13044924799999
France,2013,4.735,16.033,70.71600000000002,106.18172787600001
France,2014,5.9129999999999985,17.249000000000002,62.83,114.78195936
France,2015,7.262,21.249,54.444,117.716236272
France,2016,8.16,21.4,60.043,110.36656008
France,2017,9.162760492672259,24.317163483057197,49.2216171675301,116.838431784
France,2018,10.3183927373737,28.0847112020202,63.9299158788575,130.090030596
France,2019,11.7292743434343,34.4801427777778,58.5185973902118,113.010523645636
Germany,1965,0.0,0.0,16.2122092,0.0
Germany,1966,0.0,0.0,17.5339978,0.0
Germany,1967,0.0,0.0,16.652311800000003,0.0
Germany,1968,0.0,0.0,16.8989908,0.0
Germany,1969,0.0,0.0,13.7134778,0.0
Germany,1970,0.0,0.0,17.5336782,0.0
Germany,1971,0.0,0.0,13.455188199999998,0.0
Germany,1972,0.0,0.0,13.205894400000002,0.0
Germany,1973,0.0,0.0,15.2294618,0.0
Germany,1974,0.0,0.0,17.6381318,0.0
Germany,1975,0.0,0.0,17.0591234,0.0
Germany,1976,0.0,0.0,13.846832999999998,0.0
Germany,1977,0.0,0.0,17.5821604,0.0
Germany,1978,0.0,0.0,18.3622344,0.0
Germany,1979,0.0,0.0,18.3836866,0.0
Germany,1980,0.0,0.0,19.069143,0.0
Germany,1981,0.0,0.0,19.9146734,0.0
Germany,1982,0.0,0.0,19.737993,0.0
Germany,1983,0.0,0.0,18.7120174,0.0
Germany,1984,0.0,0.0,18.4791744,0.0
Germany,1985,0.0,0.0,17.4006496,0.0
Germany,1986,0.0,0.001,18.5719818,0.0
Germany,1987,0.0,0.002,20.34297,0.0
Germany,1988,0.0,0.008,20.0793908,0.0
Germany,1989,0.0,0.026,18.2437278,0.0
Germany,1990,0.001,0.071,17.335,0.0
Germany,1991,0.001,0.1,15.85,0.0
Germany,1992,0.004,0.275,18.635,0.186019524
Germany,1993,0.003,0.6,18.96,0.186019524
Germany,1994,0.006999999999999999,0.909,20.195,1.041592104
Germany,1995,0.006999999999999999,1.5,21.556,1.302011064
Germany,1996,0.012,2.032,18.818,2.046005424
Germany,1997,0.018000000000000002,2.966,18.952,3.3480164880000003
Germany,1998,0.035,4.489,19.002,3.720013668
Germany,1999,0.03,5.528,20.686,4.836005208
Germany,2000,0.06,9.513,24.86675,9.300013236
Germany,2001,0.076,10.509,23.241,13.019985036
Germany,2002,0.162,15.786,23.66175,20.460012372
Germany,2003,0.313,18.713,17.722,24.886464804000006
Germany,2004,0.557,25.509,20.096,38.11283963212121
Germany,2005,1.2819999999999998,27.229,19.639,58.234912956
Germany,2006,2.22,30.71,20.0085,95.7678165
Germany,2007,3.075,39.713,21.169,118.88372545200001
Germany,2008,4.42,40.574,20.443,105.80650686
Germany,2009,6.582999999999998,38.648,19.031,105.87554719200001
Germany,2010,11.729,38.547,20.953000000000007,131.213725848
Germany,2011,19.599,49.857,17.672273999999994,128.92915656
Germany,2012,26.38,51.68,22.09,120.816854748
Germany,2013,31.01,52.737,22.998,128.67836724
Germany,2014,36.056,58.497,19.58710177,144.87277419999995
Germany,2015,38.726,80.624,18.97715888,133.6119222
Germany,2016,38.098,79.92399999999998,20.54634396,135.1350719
Germany,2017,39.401,105.693,20.15,137.89126000000002
Germany,2018,45.784,109.951,17.974999997,142.56907267195498
Germany,2019,47.517,125.975,20.192319962,143.416096653133
Greece,1965,0.0,0.0,0.8009999999999999,0.0
Greece,1966,0.0,0.0,1.73,0.0
Greece,1967,0.0,0.0,1.66,0.0
Greece,1968,0.0,0.0,1.368,0.0
Greece,1969,0.0,0.0,2.055,0.0
Greece,1970,0.0,0.0,2.636,0.0
Greece,1971,0.0,0.0,2.652,0.0
Greece,1972,0.0,0.0,2.677,0.0
Greece,1973,0.0,0.0,2.2230000000000003,0.0
Greece,1974,0.0,0.0,2.347,0.0
Greece,1975,0.0,0.0,2.015,0.0
Greece,1976,0.0,0.0,1.879,0.0
Greece,1977,0.0,0.0,1.922,0.0
Greece,1978,0.0,0.0,2.988,0.0
Greece,1979,0.0,0.0,3.5660000000000003,0.0
Greece,1980,0.0,0.0,3.405,0.0
Greece,1981,0.0,0.0,3.407,0.0
Greece,1982,0.0,0.0,3.5610000000000004,0.0
Greece,1983,0.0,0.0,2.34,0.0
Greece,1984,0.0,0.0,2.862,0.0
Greece,1985,0.0,0.0,2.805,0.0
Greece,1986,0.0,0.0,3.235,0.0
Greece,1987,0.0,0.001,2.78,0.0
Greece,1988,0.0,0.001,2.366,0.0
Greece,1989,0.0,0.001,1.9,0.0
Greece,1990,0.0,0.002,1.769,0.0
Greece,1991,0.0,0.002,3.099,0.0
Greece,1992,0.0,0.008,2.2030000000000003,0.0
Greece,1993,0.0,0.047,2.282,0.0
Greece,1994,0.0,0.037000000000000005,2.599,0.0
Greece,1995,0.0,0.034,3.529,0.0
Greece,1996,0.0,0.036000000000000004,4.348,0.0
Greece,1997,0.0,0.037000000000000005,3.882,0.0
Greece,1998,0.0,0.073,3.717,0.0
Greece,1999,0.0,0.162,4.592,0.0
Greece,2000,0.0,0.451,3.693,0.0
Greece,2001,0.0,0.7559999999999999,2.097,0.0
Greece,2002,0.0,0.6509999999999999,2.8,0.0
Greece,2003,0.0,1.021,4.766,0.0
Greece,2004,0.001,1.121,4.672,0.0
Greece,2005,0.001,1.266,5.017,0.0
Greece,2006,0.001,1.699,5.865,0.0
Greece,2007,0.001,1.818,2.591,0.0
Greece,2008,0.005,2.242,3.312,0.0
Greece,2009,0.05,2.543,5.374,0.0
Greece,2010,0.158,2.714,7.46,0.0
Greece,2011,0.61,3.315,4.011,0.0
Greece,2012,1.694,3.85,4.4030000000000005,0.0
Greece,2013,3.648,4.1389999999999985,6.346,0.0
Greece,2014,3.792,3.689,4.476,0.0
Greece,2015,3.9,4.621,6.098,0.0
Greece,2016,3.93,5.146,5.542999999999998,0.0
Greece,2017,3.991477,5.536987,3.962547,0.0
Greece,2018,3.790652,6.300259,5.743448,0.0
Greece,2019,3.95973104559934,7.27832922789937,4.00540059506601,0.0
Hong Kong,1965,0.0,0.0,0.0,0.0
Hong Kong,1966,0.0,0.0,0.0,0.0
Hong Kong,1967,0.0,0.0,0.0,0.0
Hong Kong,1968,0.0,0.0,0.0,0.0
Hong Kong,1969,0.0,0.0,0.0,0.0
Hong Kong,1970,0.0,0.0,0.0,0.0
Hong Kong,1971,0.0,0.0,0.0,0.0
Hong Kong,1972,0.0,0.0,0.0,0.0
Hong Kong,1973,0.0,0.0,0.0,0.0
Hong Kong,1974,0.0,0.0,0.0,0.0
Hong Kong,1975,0.0,0.0,0.0,0.0
Hong Kong,1976,0.0,0.0,0.0,0.0
Hong Kong,1977,0.0,0.0,0.0,0.0
Hong Kong,1978,0.0,0.0,0.0,0.0
Hong Kong,1979,0.0,0.0,0.0,0.0
Hong Kong,1980,0.0,0.0,0.0,0.0
Hong Kong,1981,0.0,0.0,0.0,0.0
Hong Kong,1982,0.0,0.0,0.0,0.0
Hong Kong,1983,0.0,0.0,0.0,0.0
Hong Kong,1984,0.0,0.0,0.0,0.0
Hong Kong,1985,0.0,0.0,0.0,0.0
Hong Kong,1986,0.0,0.0,0.0,0.0
Hong Kong,1987,0.0,0.0,0.0,0.0
Hong Kong,1988,0.0,0.0,0.0,0.0
Hong Kong,1989,0.0,0.0,0.0,0.0
Hong Kong,1990,0.0,0.0,0.0,0.0
Hong Kong,1991,0.0,0.0,0.0,0.0
Hong Kong,1992,0.0,0.0,0.0,0.0
Hong Kong,1993,0.0,0.0,0.0,0.0
Hong Kong,1994,0.0,0.0,0.0,0.0
Hong Kong,1995,0.0,0.0,0.0,0.0
Hong Kong,1996,0.0,0.0,0.0,0.0
Hong Kong,1997,0.0,0.0,0.0,0.0
Hong Kong,1998,0.0,0.0,0.0,0.0
Hong Kong,1999,0.0,0.0,0.0,0.0
Hong Kong,2000,0.0,0.0,0.0,0.0
Hong Kong,2001,0.0,0.0,0.0,0.0
